Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
68,Naima,Naima021008b,"yeah I want , yeah , keep it right here .",Naima,217.276,220.406,[],[1|3|COM] [2|3|SUBJ] [3|0|ROOT 4|3|LP] [5|7|COM 6|7|SUBJ] [7|3|COMP] [8|7|OBJ] [9|10|JCT] [10|7|JCT 11|3|PUNCT],[co|yeah] [pro:sub|I] [v|want cm|cm] [co|yeah cm|cm] [v|keep] [pro:per|it] [adv|right] [adv|here .],,,,,,,,,,NaimaofNaima_Naima021008b_68
69,Mother,Naima021008b,kay (replacement:replacement:okay) .,Naima,220.405,221.181,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofNaima_Naima021008b_69
70,Mother,Naima021008b,what else does he have down here ?,Naima,221.181,222.775,[],[1|0|INCROOT] [2|1|PQ] [3|1|XCOMP] [4|5|SUBJ] [5|3|COMP] [6|5|JCT] [7|5|JCT 8|1|PUNCT],[pro:int|what] [post|else] [v|do&3S] [pro:sub|he] [v|have] [adv|down] [adv|here ?],,,,,,,,,,MotherofNaima_Naima021008b_70
71,Mother,Naima021008b,the treadmill ?,Naima,222.775,224.086,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|the] [n|treadmill ?],,,,,,,,,,MotherofNaima_Naima021008b_71
72,Naima,Naima021008b,no .,Naima,224.086,225.055,[],[1|0|INCROOT 2|1|PUNCT],[co|no .],,,,,,,,,,NaimaofNaima_Naima021008b_72
73,Naima,Naima021008b,xxx we should build a treadmill out of legos .,Naima,225.055,227.976,[],[] [1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|5|DET] [5|3|OBJ] [6|3|JCT] [7|6|JCT] [8|7|POBJ 9|3|PUNCT],[] [pro:sub|we] [mod|should] [v|build] [det:art|a] [n|treadmill] [adv|out] [prep|of] [n|lego-PL .],,,,,,,,,,NaimaofNaima_Naima021008b_73
74,Mother,Naima021008b,okay .,Naima,227.976,228.75,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofNaima_Naima021008b_74
75,Mother,Naima021008b,this block almost look like a treadmill if it was this way .,Naima,228.75,233.065,[],[1|2|DET] [2|4|SUBJ] [3|4|JCT] [4|0|ROOT] [5|4|JCT] [6|7|DET] [7|5|POBJ] [8|10|LINK] [9|10|SUBJ] [10|4|CJCT] [11|12|DET] [12|10|PRED 13|4|PUNCT],[pro:dem|this] [n|block] [adv|almost] [v|look] [prep|like] [det:art|a] [n|treadmill] [conj|if] [pro:per|it] [cop|be&PAST&13S] [pro:dem|this] [n|way .],,,,,,,,,,MotherofNaima_Naima021008b_75
76,Naima,Naima021008b,"no , not , no .",Naima,233.065,235.556,[],[1|0|INCROOT 2|1|LP] [3|1|NEG 4|1|LP] [5|1|ENUM 6|1|PUNCT],[co|no cm|cm] [neg|not cm|cm] [co|no .],,,,,,,,,,NaimaofNaima_Naima021008b_76
77,Mother,Naima021008b,not really ?,Naima,0.0,0.0,[],[1|2|NEG] [2|0|INCROOT 3|2|PUNCT],[neg|not] [adv|real&dadj-LY ?],,,,,,,,,,MotherofNaima_Naima021008b_77
78,Naima,Naima021008b,"no because it's , xxx doesn't have a hold .",Naima,235.556,239.0,[],[1|8|COM] [2|4|LINK] [3|4|SUBJ 4|8|AUX 5|4|LP] [] [6|8|AUX 7|6|NEG] [8|0|ROOT] [9|10|DET] [10|8|OBJ 11|8|PUNCT],[co|no] [conj|because] [pro:per|it~aux|be&3S cm|cm] [] [mod|do&3S~neg|not] [v|have] [det:art|a] [n|hold .],,,,,,,,,,NaimaofNaima_Naima021008b_78
79,Mother,Naima021008b,"that's true , it doesn't have a hold in it .",Naima,239.0,241.45,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|LP] [5|8|SUBJ] [6|8|AUX 7|6|NEG] [8|2|CJCT] [9|10|DET] [10|8|OBJ] [11|8|JCT] [12|11|POBJ 13|2|PUNCT],[pro:dem|that~cop|be&3S] [adj|true cm|cm] [pro:per|it] [mod|do&3S~neg|not] [v|have] [det:art|a] [n|hold] [prep|in] [pro:per|it .],,,,,,,,,,MotherofNaima_Naima021008b_79
80,Mother,Naima021008b,hm: (t:t:trail off),Naima,241.453,245.158,[],[1|0|INCROOT 2|1|PUNCT],[co|hm (mt:trail off)],,,,,,,,,,MotherofNaima_Naima021008b_80
81,Mother,Naima021008b,the treadmill also has like two handles .,Naima,245.158,258.864,[],[1|2|DET] [2|0|INCROOT] [3|5|JCT] [4|5|AUX] [5|7|COM] [6|7|QUANT] [7|2|APP 8|2|PUNCT],[det:art|the] [n|treadmill] [adv|also] [aux|have&3S] [co|like] [det:num|two] [n|handle-PL .],,,,,,,,,,MotherofNaima_Naima021008b_81
82,Mother,Naima021008b,doesn't it ?,Naima,258.864,260.14,[],[1|3|AUX 2|1|NEG] [3|0|INCROOT 4|3|PUNCT],[mod|do&3S~neg|not] [pro:per|it ?],,,,,,,,,,MotherofNaima_Naima021008b_82
83,Mother,Naima021008b,"kind of like you know to go up to the side that he holds onto , I thought I would make that part .",Naima,260.14,268.19,[],[1|5|LINK] [2|1|JCT] [3|2|POBJ] [4|5|SUBJ] [5|0|ROOT] [6|7|INF] [7|5|XCOMP] [8|7|JCT] [9|7|JCT] [10|11|DET] [11|9|POBJ] [12|14|LINK] [13|14|SUBJ] [14|11|CMOD] [15|14|JCT 16|15|POBJ] [17|18|SUBJ] [18|7|CJCT] [19|21|SUBJ] [20|21|AUX] [21|18|COMP] [22|23|DET] [23|21|OBJ 24|5|PUNCT],[adj|kind] [prep|of] [co|like] [pro:per|you] [v|know] [inf|to] [v|go] [adv|up] [prep|to] [det:art|the] [adj|side] [pro:rel|that] [pro:sub|he] [v|hold-3S] [prep|onto cm|cm] [pro:sub|I] [v|think&PAST] [pro:sub|I] [mod|will&COND] [v|make] [pro:dem|that] [n|part .],,,,,,,,,,MotherofNaima_Naima021008b_83
84,Naima,Naima021008b,"I'm putt<ing> , I'm making han<dles> , handle I'm making handles .",Naima,268.19,274.216,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT 4|3|LP] [5|7|SUBJ 6|7|AUX] [7|3|XJCT] [8|7|OBJ 9|8|LP] [10|8|ENUM] [11|13|SUBJ 12|13|AUX] [13|10|CMOD] [14|13|OBJ 15|3|PUNCT],[pro:sub|I~aux|be&1S] [part|put-PRESP cm|cm] [pro:sub|I~aux|be&1S] [part|make-PRESP] [n|handle-PL cm|cm] [n|handle] [pro:sub|I~aux|be&1S] [part|make-PRESP] [n|handle-PL .],,,,,,,,,,NaimaofNaima_Naima021008b_84
85,Mother,Naima021008b,"wait wait wait wait , wait wait .",Naima,274.216,276.24,[],[1|4|COM] [2|4|COM] [3|4|COM] [4|0|ROOT 5|4|LP] [6|4|COMP] [7|6|OBJ 8|4|PUNCT],[co|wait] [co|wait] [co|wait] [v|wait cm|cm] [v|wait] [v|wait .],,,,,,,,,,MotherofNaima_Naima021008b_85
86,Mother,Naima021008b,"<be>cause I thought you know like he , when he walks on the treadmill (t:t:trail off)",Naima,276.24,281.398,[],[1|3|LINK] [2|3|SUBJ] [3|5|CJCT] [4|5|SUBJ] [5|0|ROOT] [6|5|CONJ] [7|6|COORD 8|7|LP] [9|11|LINK] [10|11|SUBJ] [11|7|CJCT] [12|11|JCT] [13|14|DET] [14|12|POBJ 15|5|PUNCT],[conj|because] [pro:sub|I] [v|think&PAST] [pro:per|you] [v|know] [conj|like] [pro:sub|he cm|cm] [adv:int|when] [pro:sub|he] [v|walk-3S] [prep|on] [det:art|the] [n|treadmill (mt:trail off)],,,,,,,,,,MotherofNaima_Naima021008b_86
87,Mother,Naima021008b,he holds on .,Naima,281.398,283.12,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT 4|2|PUNCT],[pro:sub|he] [v|hold-3S] [adv|on .],,,,,,,,,,MotherofNaima_Naima021008b_87
88,Mother,Naima021008b,right ?,Naima,283.12,286.86,[],[1|0|INCROOT 2|1|PUNCT],[co|right ?],,,,,,,,,,MotherofNaima_Naima021008b_88
89,Naima,Naima021008b,xxx .,Naima,286.86,288.671,[],[],[],,,,,,,,,,NaimaofNaima_Naima021008b_89
90,Mother,Naima021008b,yeah .,Naima,288.671,289.99,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,MotherofNaima_Naima021008b_90
91,Mother,Naima021008b,and then there's a bar across them .,Naima,289.991,292.59000000000003,[],[1|4|LINK] [2|4|JCT] [3|4|SUBJ 4|0|ROOT] [5|6|DET] [6|4|PRED] [7|6|NJCT] [8|7|POBJ 9|4|PUNCT],[coord|and] [adv:tem|then] [pro:exist|there~cop|be&3S] [det:art|a] [n|bar] [prep|across] [pro:obj|them .],,,,,,,,,,MotherofNaima_Naima021008b_91
92,Mother,Naima021008b,let's get one more ye<llow> small yellow lego .,Naima,292.59000000000003,297.903,[],[1|0|ROOT 2|1|OBJ] [3|9|MOD] [4|3|OBJ] [5|6|JCT] [6|9|MOD] [7|8|MOD] [8|9|MOD] [9|1|OBJ 10|1|PUNCT],[v|let~pro:obj|us] [v|get] [pro:indef|one] [adv|more] [adj|yellow] [adj|small] [n|yellow] [n|lego .],,,,,,,,,,MotherofNaima_Naima021008b_92
93,Mother,Naima021008b,to go here .,Naima,297.903,299.726,[],[1|2|INF] [2|0|ROOT] [3|2|JCT 4|2|PUNCT],[inf|to] [v|go] [adv|here .],,,,,,,,,,MotherofNaima_Naima021008b_93
94,Mother,Naima021008b,and then something goes across that he (t:t:trail off),Naima,299.726,302.791,[],[1|4|LINK] [2|4|JCT] [3|4|SUBJ] [4|0|ROOT] [5|4|JCT] [6|7|LINK] [7|4|INCROOT 8|7|PUNCT],[coord|and] [adv:tem|then] [pro:indef|something] [v|go-3S] [adv|across] [pro:rel|that] [pro:sub|he (mt:trail off)],,,,,,,,,,MotherofNaima_Naima021008b_94
95,Mother,Naima021008b,I don't really (t:t:trail off),Naima,302.791,305.405,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT 5|4|PUNCT],[pro:sub|I] [mod|do~neg|not] [adv|real&dadj-LY (mt:trail off)],,,,,,,,,,MotherofNaima_Naima021008b_95
96,Mother,Naima021008b,huh .,Naima,305.405,307.12,[],[1|0|INCROOT 2|1|PUNCT],[co|huh .],,,,,,,,,,MotherofNaima_Naima021008b_96
97,Mother,Naima021008b,something is wrong with this lego .,Naima,307.12,310.146,[],[1|2|SUBJ] [2|0|ROOT] [3|2|PRED] [4|2|JCT] [5|6|DET] [6|4|POBJ 7|2|PUNCT],[pro:indef|something] [cop|be&3S] [adj|wrong] [prep|with] [pro:dem|this] [n|lego .],,,,,,,,,,MotherofNaima_Naima021008b_97
98,Mother,Naima021008b,"so it can kinda (replacement:replacement:kind of) , doesn't this kinda (replacement:replacement:kind of) look like the treadmill ?",Naima,310.146,320.866,[],[1|4|LINK] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT 5|4|NJCT 6|5|LP] [7|9|AUX 8|7|NEG] [9|5|POBJ] [10|9|PRED 11|10|JCT] [12|11|POBJ] [13|12|JCT] [14|15|DET] [15|13|POBJ 16|4|PUNCT],[conj|so] [pro:per|it] [mod|can] [n|kind prep|of cm|cm] [mod|do&3S~neg|not] [det:dem|this] [adj|kind prep|of] [co|look] [prep|like] [det:art|the] [n|treadmill ?],,,,,,,,,,MotherofNaima_Naima021008b_98
99,Naima,Naima021008b,"yeah , that's the treadmill .",Naima,317.555,319.42,[],[1|4|COM 2|1|LP] [3|4|SUBJ 4|0|ROOT] [5|6|DET] [6|4|PRED 7|4|PUNCT],[co|yeah cm|cm] [pro:dem|that~cop|be&3S] [det:art|the] [n|treadmill .],,,,,,,,,,NaimaofNaima_Naima021008b_99
100,Naima,Naima021008b,is it really the treadmill ?,Naima,320.866,325.78,[],[1|5|AUX] [2|5|SUBJ] [3|5|JCT] [4|5|DET] [5|0|INCROOT 6|5|PUNCT],[aux|be&3S] [pro:per|it] [adv|real&dadj-LY] [det:art|the] [n|treadmill ?],,,,,,,,,,NaimaofNaima_Naima021008b_100
101,Mother,Naima021008b,"well that's , I think it looks kinda (replacement:replacement:kind of) like the treadmill .",Naima,0.0,0.0,[],[1|3|COM] [2|3|SUBJ 3|0|ROOT 4|3|LP] [5|6|SUBJ] [6|3|CJCT] [7|8|SUBJ] [8|6|COMP] [9|8|OBJ 10|9|NJCT] [11|13|COM] [12|13|DET] [13|10|POBJ 14|3|PUNCT],[co|well] [pro:dem|that~cop|be&3S cm|cm] [pro:sub|I] [v|think] [pro:per|it] [v|look-3S] [n|kind prep|of] [co|like] [det:art|the] [n|treadmill .],,,,,,,,,,MotherofNaima_Naima021008b_101
102,Mother,Naima021008b,"then he has &-uh , he has a sofa right here doesn't he ?",Naima,325.781,335.766,[],[1|6|JCT] [2|6|SUBJ] [3|6|AUX] [4|3|LP] [5|6|SUBJ] [6|0|ROOT] [7|8|DET] [8|6|OBJ] [9|10|JCT] [10|13|JCT] [11|13|AUX 12|11|NEG] [13|6|JCT 14|6|PUNCT],[adv:tem|then] [pro:sub|he] [aux|have&3S] [cm|cm] [pro:sub|he] [v|have&3S] [det:art|a] [n|sofa] [adv|right] [adv|here] [mod|do&3S~neg|not] [pro:sub|he ?],,,,,,,,,,MotherofNaima_Naima021008b_102
103,Mother,Naima021008b,next to his desk ?,Naima,335.766,337.16,[],[1|0|INCROOT] [2|1|JCT] [3|4|MOD] [4|2|POBJ 5|1|PUNCT],[adv|next] [prep|to] [det:poss|his] [n|desk ?],,,,,,,,,,MotherofNaima_Naima021008b_103
104,Mother,Naima021008b,a pink one ?,Naima,337.16,344.06600000000003,[],[1|2|DET] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT],[det:art|a] [n|pink] [pro:indef|one ?],,,,,,,,,,MotherofNaima_Naima021008b_104
105,Mother,Naima021008b,do you need to use the potty ?,Naima,344.06600000000003,345.19,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|5|INF] [5|3|XCOMP] [6|7|DET] [7|5|OBJ 8|3|PUNCT],[mod|do] [pro:per|you] [v|need] [inf|to] [v|use] [det:art|the] [adj|pot&dn-Y ?],,,,,,,,,,MotherofNaima_Naima021008b_105
106,Naima,Naima021008b,does he really have a pink one ?,Naima,345.19100000000003,347.045,[],[1|4|LINK] [2|4|SUBJ] [3|4|JCT] [4|0|ROOT] [5|6|DET] [6|7|MOD] [7|4|OBJ 8|4|PUNCT],[v|do&3S] [pro:sub|he] [adv|real&dadj-LY] [v|have] [det:art|a] [n|pink] [pro:indef|one ?],,,,,,,,,,NaimaofNaima_Naima021008b_106
107,Naima,Naima021008b,I wanna go down and check .,Naima,347.046,349.44,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|JCT] [5|3|CONJ] [6|5|COORD 7|3|PUNCT],[pro:sub|I] [mod:aux|wanna] [v|go] [adv|down] [coord|and] [n|check .],,,,,,,,,,NaimaofNaima_Naima021008b_107
108,Mother,Naima021008b,okay .,Naima,349.44,350.533,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofNaima_Naima021008b_108
109,Mother,Naima021008b,let's go look .,Naima,350.533,352.56600000000003,[],[1|0|ROOT 2|1|OBJ] [3|1|XCOMP] [4|3|OBJ 5|1|PUNCT],[v|let~pro:obj|us] [v|go] [v|look .],,,,,,,,,,MotherofNaima_Naima021008b_109
110,Mother,Naima021008b,the one that's a pull+out sofa that great+grandma slept on when she was with us .,Naima,352.56600000000003,358.11,[],[1|2|DET] [2|4|LINK] [3|4|SUBJ 4|0|ROOT] [5|7|DET] [6|7|MOD] [7|4|PRED] [8|10|LINK] [9|10|SUBJ] [10|7|CMOD] [11|10|JCT] [12|14|LINK] [13|14|SUBJ] [14|7|CJCT] [15|14|JCT] [16|15|POBJ 17|4|PUNCT],[det:art|the] [pro:indef|one] [pro:dem|that~cop|be&3S] [det:art|a] [n|+v|pull+prep|out] [n|sofa] [pro:rel|that] [n|+adj|great+n|grandma] [v|sleep&PAST] [adv|on] [conj|when] [pro:sub|she] [cop|be&PAST&13S] [prep|with] [pro:obj|us .],,,,,,,,,,MotherofNaima_Naima021008b_110
111,Naima,Naima021008b,yeah .,Naima,358.11,358.623,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,NaimaofNaima_Naima021008b_111
112,Mother,Naima021008b,it pulls out .,Naima,358.623,359.255,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT 4|2|PUNCT],[pro:per|it] [v|pull-3S] [adv|out .],,,,,,,,,,MotherofNaima_Naima021008b_112
113,Mother,Naima021008b,and turns into a bed .,Naima,359.255,360.903,[],[1|2|LINK] [2|0|ROOT] [3|2|JCT] [4|5|DET] [5|3|POBJ 6|2|PUNCT],[coord|and] [v|turn-3S] [prep|into] [det:art|a] [n|bed .],,,,,,,,,,MotherofNaima_Naima021008b_113
114,Mother,Naima021008b,"yeah , you know which one I mean ?",Naima,360.903,362.213,[],[1|4|COM 2|1|LP] [3|4|SUBJ] [4|0|ROOT] [5|8|LINK] [6|8|JCT] [7|8|SUBJ] [8|4|COMP 9|4|PUNCT],[co|yeah cm|cm] [pro:per|you] [v|know] [pro:rel|which] [pro:indef|one] [pro:sub|I] [v|mean ?],,,,,,,,,,MotherofNaima_Naima021008b_114
115,Mother,Naima021008b,should we make that ?,Naima,362.213,364.158,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[mod|should] [pro:sub|we] [v|make] [pro:dem|that ?],,,,,,,,,,MotherofNaima_Naima021008b_115
116,Naima,Naima021008b,"yeah , why , there's no pink , no , there's no pink legos .",Naima,364.158,369.031,[],[1|6|COM 2|1|LP] [3|6|LINK 4|3|LP] [5|6|SUBJ 6|0|ROOT] [7|8|QUANT] [8|6|PRED 9|8|LP] [10|12|QUANT 11|10|LP] [12|13|SUBJ 13|6|CJCT] [14|15|QUANT] [15|16|MOD] [16|13|PRED 17|6|PUNCT],[co|yeah cm|cm] [adv:int|why cm|cm] [pro:exist|there~cop|be&3S] [qn|no] [n|pink cm|cm] [qn|no cm|cm] [pro:exist|there~cop|be&3S] [qn|no] [n|pink] [n|lego-PL .],,,,,,,,,,NaimaofNaima_Naima021008b_116
117,Mother,Naima021008b,you're right .,Naima,369.031,370.245,[],[1|3|SUBJ 2|3|AUX] [3|0|INCROOT 4|3|PUNCT],[pro:per|you~aux|be&PRES] [n|right .],,,,,,,,,,MotherofNaima_Naima021008b_117
118,Mother,Naima021008b,could we use red instead maybe ?,Naima,370.245,372.116,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|JCT] [5|6|JCT] [6|4|JCT 7|3|PUNCT],[mod|could] [pro:sub|we] [v|use] [adj|red] [adv|instead] [adv|maybe ?],,,,,,,,,,MotherofNaima_Naima021008b_118
119,Naima,Naima021008b,yeah .,Naima,372.116,372.823,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,NaimaofNaima_Naima021008b_119
120,Mother,Naima021008b,you're right there are no pink legos .,Naima,372.823,382.506,[],[1|5|SUBJ 2|5|AUX] [3|5|JCT] [4|5|SUBJ] [5|0|ROOT] [6|7|QUANT] [7|8|MOD] [8|5|PRED 9|5|PUNCT],[pro:per|you~aux|be&PRES] [adv|right] [adv|there] [cop|be&PRES] [qn|no] [n|pink] [n|lego-PL .],,,,,,,,,,MotherofNaima_Naima021008b_120
121,Naima,Naima021008b,xxx xxx yyy xxx what's (t:t:interruption question),Naima,382.506,392.42,[],[] [] [] [] [1|2|LINK 2|0|ROOT 3|2|PUNCT],[] [] [] [] [pro:int|what~aux|be&3S (mt:interruption question)],,,,,,,,,,NaimaofNaima_Naima021008b_121
122,Mother,Naima021008b,there does that kinda (replacement:replacement:kind of) look like that's a sofa ?,Naima,0.0,0.0,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|PRED 5|4|JCT] [6|9|COM] [7|9|COM] [8|9|SUBJ 9|5|POBJ] [10|11|DET] [11|9|PRED 12|3|PUNCT],[pro:exist|there] [mod|do&3S] [det:dem|that] [adj|kind prep|of] [co|look] [co|like] [pro:dem|that~cop|be&3S] [det:art|a] [n|sofa ?],,,,,,,,,,MotherofNaima_Naima021008b_122
123,Naima,Naima021008b,well what's this ?,Naima,0.0,0.0,[],[1|3|COM] [2|3|SUBJ 3|0|ROOT] [4|3|PRED 5|3|PUNCT],[co|well] [pro:int|what~cop|be&3S] [pro:dem|this ?],,,,,,,,,,NaimaofNaima_Naima021008b_123
124,Naima,Naima021008b,"well no no what , what's the what the yellow thing ?",Naima,0.0,0.0,[],[1|12|COM] [2|12|COM] [3|12|COM] [4|12|MOD 5|4|LP] [6|12|MOD 7|12|AUX] [8|12|DET] [9|12|MOD] [10|12|DET] [11|12|MOD] [12|0|ROOT 13|12|PUNCT],[co|well] [co|no] [co|no] [pro:int|what cm|cm] [pro:int|what~aux|be&3S] [det:art|the] [pro:int|what] [det:art|the] [n|yellow] [n|thing ?],,,,,,,,,,NaimaofNaima_Naima021008b_124
125,Mother,Naima021008b,that's part of the sofa .,Naima,392.421,393.383,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED] [4|3|NJCT] [5|6|DET] [6|4|POBJ 7|2|PUNCT],[pro:dem|that~cop|be&3S] [n|part] [prep|of] [det:art|the] [n|sofa .],,,,,,,,,,MotherofNaima_Naima021008b_125
126,Mother,Naima021008b,I'm pretending that's the part that you sit on and this is the back of the sofa .,Naima,393.383,397.076,[],[1|3|SUBJ 2|3|AUX] [3|5|LINK] [4|5|SUBJ 5|0|ROOT] [6|7|DET] [7|5|PRED] [8|10|LINK] [9|10|SUBJ] [10|7|CMOD] [11|10|JCT] [12|14|LINK] [13|14|SUBJ] [14|5|CJCT] [15|16|DET] [16|14|PRED] [17|16|NJCT] [18|19|DET] [19|17|POBJ 20|5|PUNCT],[pro:sub|I~aux|be&1S] [part|pretend-PRESP] [pro:dem|that~cop|be&3S] [det:art|the] [adj|part] [pro:rel|that] [pro:per|you] [v|sit] [adv|on] [coord|and] [pro:dem|this] [cop|be&3S] [det:art|the] [n|back] [prep|of] [det:art|the] [n|sofa .],,,,,,,,,,MotherofNaima_Naima021008b_126
127,Mother,Naima021008b,I'm just pretending .,Naima,397.076,398.686,[],[1|4|SUBJ 2|4|AUX] [3|4|JCT] [4|0|ROOT 5|4|PUNCT],[pro:sub|I~aux|be&1S] [adv|just] [part|pretend-PRESP .],,,,,,,,,,MotherofNaima_Naima021008b_127
128,Naima,Naima021008b,"xxx this is not the back of it , there has to be something to lean against .",Naima,398.686,408.5,[],[] [1|2|SUBJ] [2|0|ROOT] [3|2|NEG] [4|5|DET] [5|2|PRED] [6|5|NJCT] [7|6|POBJ 8|7|LP] [9|10|SUBJ] [10|5|XMOD] [11|12|INF] [12|10|XCOMP] [13|12|PRED] [14|15|INF] [15|13|XCOMP] [16|15|JCT 17|2|PUNCT],[] [pro:dem|this] [cop|be&3S] [neg|not] [det:art|the] [n|back] [prep|of] [pro:per|it cm|cm] [pro:exist|there] [aux|have&3S] [inf|to] [cop|be] [pro:indef|something] [inf|to] [v|lean] [adv|against .],,,,,,,,,,NaimaofNaima_Naima021008b_128
129,Mother,Naima021008b,"this is the part to lean against , that's what I was thinking .",Naima,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|2|PRED] [5|6|INF] [6|4|XMOD] [7|6|JCT 8|6|LP] [9|10|SUBJ 10|4|XMOD] [11|14|LINK] [12|14|SUBJ] [13|14|AUX] [14|10|PRED 15|2|PUNCT],[pro:dem|this] [cop|be&3S] [det:art|the] [n|part] [inf|to] [v|lean] [adv|against cm|cm] [pro:dem|that~cop|be&3S] [pro:int|what] [pro:sub|I] [aux|be&PAST&13S] [part|think-PRESP .],,,,,,,,,,MotherofNaima_Naima021008b_129
130,Naima,Naima021008b,"xxx yeah , and this the back .",Naima,408.501,411.006,[],[] [1|0|INCROOT 2|1|LP] [3|1|CONJ] [4|6|DET] [5|6|DET] [6|3|COORD 7|1|PUNCT],[] [co|yeah cm|cm] [coord|and] [pro:dem|this] [det:art|the] [n|back .],,,,,,,,,,NaimaofNaima_Naima021008b_130
131,Mother,Naima021008b,and you sit like this .,Naima,0.0,0.0,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|JCT] [5|4|POBJ 6|3|PUNCT],[coord|and] [pro:per|you] [v|sit] [prep|like] [pro:dem|this .],,,,,,,,,,MotherofNaima_Naima021008b_131
132,Mother,Naima021008b,"if the doll was there she'd be , she'd sit like this .",Naima,411.006,414.27,[],[1|4|LINK] [2|3|DET] [3|4|SUBJ] [4|0|ROOT] [5|4|JCT] [6|8|SUBJ 7|8|AUX] [8|4|COMP 9|8|LP] [10|12|SUBJ 11|12|AUX] [12|8|CJCT] [13|12|JCT] [14|13|POBJ 15|4|PUNCT],[conj|if] [det:art|the] [n|doll] [cop|be&PAST&13S] [adv|there] [pro:sub|she~mod|genmod] [cop|be cm|cm] [pro:sub|she~mod|genmod] [v|sit] [prep|like] [pro:dem|this .],,,,,,,,,,MotherofNaima_Naima021008b_132
133,Mother,Naima021008b,on the sofa .,Naima,414.27,416.313,[],[1|0|INCROOT] [2|3|DET] [3|1|POBJ 4|1|PUNCT],[prep|on] [det:art|the] [n|sofa .],,,,,,,,,,MotherofNaima_Naima021008b_133
134,Mother,Naima021008b,this is a nonfunctioning Lego .,Naima,416.313,432.625,[],[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|2|PRED] [5|4|APP 6|2|PUNCT],[pro:dem|this] [cop|be&3S] [det:art|a] [non#n:gerund|function-PRESP] [n:prop|Lego .],,,,,,,,,,MotherofNaima_Naima021008b_134
135,Naima,Naima021008b,how do you make her stand back up again ?,Naima,432.625,436.21,[],[1|2|LINK] [2|0|ROOT] [3|2|OBJ] [4|2|XCOMP] [5|6|MOD] [6|4|OBJ] [7|8|JCT] [8|4|JCT] [9|4|JCT 10|2|PUNCT],[adv:int|how] [v|do] [pro:per|you] [v|make] [det:poss|her] [n|stand] [adv|back] [adv|up] [adv|again ?],,,,,,,,,,NaimaofNaima_Naima021008b_135
136,Mother,Naima021008b,"yup (replacement:replacement:yes) , push .",Naima,436.21,438.313,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM 4|1|PUNCT],[co|yes cm|cm] [n|push .],,,,,,,,,,MotherofNaima_Naima021008b_136
137,Mother,Naima021008b,yeah push .,Naima,0.0,0.0,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|yeah] [n|push .],,,,,,,,,,MotherofNaima_Naima021008b_137
138,Naima,Naima021008b,"mm , no I can't do it .",Naima,438.313,440.236,[],[1|7|COM 2|1|LP] [3|7|QUANT] [4|7|SUBJ] [5|7|AUX 6|5|NEG] [7|0|ROOT] [8|7|OBJ 9|7|PUNCT],[co|mm cm|cm] [qn|no] [pro:sub|I] [mod|can~neg|not] [v|do] [pro:per|it .],,,,,,,,,,NaimaofNaima_Naima021008b_138
139,Mother,Naima021008b,yeah yup (replacement:replacement:yes) .,Naima,0.0,0.0,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|yeah] [co|yes .],,,,,,,,,,MotherofNaima_Naima021008b_139
140,Mother,Naima021008b,watch Mommy do it .,Naima,440.236,441.326,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[n|watch] [n:prop|Mommy] [v|do] [pro:per|it .],,,,,,,,,,MotherofNaima_Naima021008b_140
